HR/EN/0701,11/30/2020 16:00:54
HR/EN/1342,11/30/2020 16:00:53
HR/EN/1254,11/30/2020 16:00:52
HR/EN/0701,11/30/2020 16:00:52
HR/EN/1502,11/30/2020 16:00:47
HR/EN/1502,11/30/2020 16:00:44
HR/EN/0802,11/30/2020 16:00:44
HR/EN/0802,11/30/2020 16:00:42
HR/EN/1623,11/30/2020 16:00:40
HR/EN/0035,11/30/2020 16:00:40
HR/EN/0035,11/30/2020 16:00:38
HR/EN/1623,11/30/2020 16:00:36
HR/EN/1274,11/30/2020 16:00:35
HR/EN/0035,11/30/2020 16:00:35
HR/EN/0035,11/30/2020 16:00:33
HR/EN/1274,11/30/2020 16:00:33
HR/EN/0035,11/30/2020 16:00:31
HR/EN/0368,11/30/2020 16:00:30
HR/EN/0233,11/30/2020 16:00:28
HR/EN/0368,11/30/2020 16:00:27
HR/EN/0233,11/30/2020 16:00:26
HR/EN/0065,11/30/2020 16:00:26
HR/EN/0065,11/30/2020 16:00:24
HR/EN/1713,11/30/2020 16:00:24
HR/EN/1713,11/30/2020 16:00:22
HR/EN/0065,11/30/2020 16:00:21
HR/EN/0065,11/30/2020 16:00:19
HR/EN/1670,11/30/2020 16:00:19
HR/EN/0065,11/30/2020 16:00:17
HR/EN/1713,11/30/2020 16:00:17
HR/EN/1670,11/30/2020 16:00:16
HR/EN/0065,11/30/2020 16:00:15
HR/EN/0058,11/30/2020 16:00:09
HR/EN/0058,11/30/2020 16:00:07
HR/EN/1609,11/30/2020 16:00:07
HR/EN/0058,11/30/2020 16:00:05
HR/EN/1609,11/30/2020 16:00:03
HR/EN/1746,11/30/2020 15:23:34
HR/EN/1746,11/30/2020 15:23:31
HR/EN/1523,11/30/2020 15:06:08
HR/EN/1737,11/30/2020 13:32:00
HR/EN/1083,11/30/2020 13:29:57
HR/EN/0554,11/30/2020 13:29:37
HR/EN/1677,11/30/2020 13:29:33
HR/EN/0554,11/30/2020 13:29:18
HR/EN/1247,11/30/2020 13:29:03
HR/EN/0124,11/30/2020 13:28:52
HR/EN/0124,11/30/2020 13:28:50
HR/EN/0081,11/30/2020 13:28:41
HR/EN/0034,11/30/2020 13:28:34
HR/EN/0034,11/30/2020 13:28:32
HR/EN/0799,11/30/2020 13:28:27
HR/EN/0799,11/30/2020 13:28:25
HR/EN/1587,11/30/2020 13:27:09
HR/EN/0022,11/30/2020 13:25:01
HR/EN/1254,11/30/2020 13:24:26
HR/EN/1746,11/30/2020 13:23:56
HR/EN/0033,11/30/2020 13:23:55
HR/EN/1746,11/30/2020 13:23:53
HR/EN/0131,11/30/2020 13:23:46
HR/EN/0131,11/30/2020 13:23:44
HR/EN/0402,11/30/2020 13:23:15
HR/EN/0402,11/30/2020 13:23:13
1688,11/30/2020 13:22:15
HR/EN/0641,11/30/2020 13:21:51
HR/EN/0123,11/30/2020 13:21:45
HR/EN/0123,11/30/2020 13:21:43
HR/EN/0039,11/30/2020 13:19:34
HR/EN/0039,11/30/2020 13:19:32
HR/EN/0039,11/30/2020 13:19:29
HR/EN/1681,11/30/2020 13:17:40
HR/EN/1601,11/30/2020 13:13:15
HR/EN/1598,11/30/2020 13:12:49
HR/EN/1598,11/30/2020 13:12:47
HR/EN/0080,11/30/2020 13:11:40
HR/EN/0080,11/30/2020 13:11:38
HR/EN/0464,11/30/2020 13:11:33
HR/EN/0464,11/30/2020 13:11:31
HR/EN/0977,11/30/2020 13:05:48
HR/EN/0977,11/30/2020 13:05:45
HR/EN/1253,11/30/2020 13:05:26
HR/EN/1253,11/30/2020 13:05:24
HR/EN/1597,11/30/2020 13:05:14
HR/EN/1597,11/30/2020 13:05:12
HR/EN/1535,11/30/2020 13:05:08
HR/EN/1254,11/30/2020 13:04:25
HR/EN/1241,11/30/2020 12:57:14
HR/EN/0464,11/30/2020 12:54:30
HR/EN/0977,11/30/2020 12:50:13
HR/EN/0977,11/30/2020 12:50:11
HR/EN/0402,11/30/2020 12:48:44
HR/EN/1247,11/30/2020 12:48:31
HR/EN/1247,11/30/2020 12:48:29
HR/EN/1681,11/30/2020 12:47:43
HR/EN/1598,11/30/2020 12:45:46
HR/EN/1598,11/30/2020 12:45:44
HR/EN/1597,11/30/2020 12:45:11
HR/EN/1597,11/30/2020 12:45:09
HR/EN/1253,11/30/2020 12:45:03
HR/EN/0080,11/30/2020 12:44:53
HR/EN/0554,11/30/2020 12:44:34
HR/EN/0554,11/30/2020 12:44:23
HR/EN/0022,11/30/2020 12:43:59
HR/EN/1587,11/30/2020 12:43:53
HR/EN/1535,11/30/2020 12:42:03
HR/EN/1601,11/30/2020 12:41:48
HR/EN/1241,11/30/2020 12:41:42
1688,11/30/2020 12:41:36
HR/EN/0039,11/30/2020 12:41:24
HR/EN/0039,11/30/2020 12:41:21
HR/EN/1737,11/30/2020 12:41:14
HR/EN/0641,11/30/2020 12:41:10
HR/EN/0799,11/30/2020 12:41:03
HR/EN/1667,11/30/2020 12:40:50
HR/EN/0034,11/30/2020 12:40:43
HR/EN/0034,11/30/2020 12:40:41
HR/EN/0081,11/30/2020 12:40:32
HR/EN/1083,11/30/2020 12:40:26
HR/EN/0131,11/30/2020 12:40:22
HR/EN/0131,11/30/2020 12:40:20
HR/EN/0124,11/30/2020 12:40:15
HR/EN/0033,11/30/2020 12:40:10
HR/EN/0123,11/30/2020 12:40:05
HR/EN/0123,11/30/2020 12:40:03
HR/EN/1687,11/30/2020 11:49:24
HR/EN/1687,11/30/2020 11:49:20
HR/EN/1581,11/30/2020 11:48:04
HR/EN/0013,11/30/2020 11:22:05
HR/EN/0013,11/30/2020 11:22:03
HR/EN/0013,11/30/2020 11:22:01
HR/EN/0013,11/30/2020 11:21:59
HR/EN/0013,11/30/2020 11:21:56
7004,11/30/2020 10:22:21
7004,11/30/2020 10:22:16
HR/EN/1134,11/30/2020 10:03:20
HR/EN/1756,11/30/2020 10:02:26
HR/EN/1756,11/30/2020 10:02:19
HR/EN/1582,11/30/2020 09:50:40
HR/EN/1750,11/30/2020 09:44:22
HR/EN/1750,11/30/2020 09:44:20
HR/EN/0078,11/30/2020 09:42:05
HR/EN/0999,11/30/2020 09:29:21
HR/EN/0999,11/30/2020 09:29:18
HR/EN/0089,11/30/2020 09:12:05
HR/EN/0089,11/30/2020 09:12:03
HR/EN/1721,11/30/2020 09:10:14
HR/EN/0131,11/30/2020 08:58:58
HR/EN/0131,11/30/2020 08:58:55
HR/EN/1414,11/30/2020 08:57:43
HR/EN/1414,11/30/2020 08:57:40
HR/EN/1677,11/30/2020 08:57:35
HR/EN/1677,11/30/2020 08:57:31
HR/EN/0033,11/30/2020 08:56:03
HR/EN/0033,11/30/2020 08:55:59
HR/EN/1522,11/30/2020 08:55:33
HR/EN/1546,11/30/2020 08:47:41
HR/EN/1546,11/30/2020 08:47:37
7000,11/30/2020 08:46:52
HR/EN/1754,11/30/2020 08:45:50
HR/EN/1754,11/30/2020 08:45:46
HR/EN/0130,11/30/2020 08:45:32
HR/EN/0130,11/30/2020 08:45:28
HR/EN/1662,11/30/2020 08:45:02
HR/EN/1662,11/30/2020 08:44:53
HR/EN/1523,11/30/2020 08:43:49
HR/EN/0245,11/30/2020 08:42:37
HR/EN/0245,11/30/2020 08:42:33
HR/EN/1397,11/30/2020 08:39:36
HR/EN/1397,11/30/2020 08:39:32
HR/EN/1135,11/30/2020 08:35:43
HR/EN/1135,11/30/2020 08:35:39
HR/EN/1552,11/30/2020 08:22:07
HR/EN/1161,11/30/2020 08:17:38
HR/EN/1161,11/30/2020 08:17:34
HR/EN/1161,11/30/2020 08:17:31
7001,11/30/2020 08:14:30
HR/EN/1691,11/30/2020 08:06:43
HR/EN/1691,11/30/2020 08:06:41
HR/EN/1691,11/30/2020 08:06:38
HR/EN/1732,11/30/2020 08:06:33
HR/EN/1732,11/30/2020 08:06:22
HR/EN/0239,11/30/2020 08:05:04
HR/EN/0239,11/30/2020 08:04:59
PUC84,11/30/2020 08:04:10
HR/EN/1381,11/30/2020 08:03:58
HR/EN/1381,11/30/2020 08:03:53
HR/EN/1663,11/30/2020 08:03:40
HR/EN/1663,11/30/2020 08:03:38
HR/EN/1663,11/30/2020 08:03:36
HR/EN/1663,11/30/2020 08:03:33
HR/EN/1012,11/30/2020 08:03:25
HR/EN/1381,11/30/2020 08:03:24
HR/EN/1587,11/30/2020 08:03:24
HR/EN/1012,11/30/2020 08:03:23
HR/EN/1726,11/30/2020 08:03:07
HR/EN/1726,11/30/2020 08:03:03
41,11/30/2020 08:03:02
HR/EN/1444,11/30/2020 08:03:02
HR/EN/1726,11/30/2020 08:03:01
41,11/30/2020 08:03:00
HR/EN/1726,11/30/2020 08:02:59
HR/EN/1444,11/30/2020 08:02:59
HR/EN/0978,11/30/2020 08:02:56
HR/EN/0978,11/30/2020 08:02:54
HR/EN/0978,11/30/2020 08:02:51
HR/EN/0402,11/30/2020 08:02:41
HR/EN/0402,11/30/2020 08:02:39
HR/EN/0402,11/30/2020 08:02:36
HR/EN/1247,11/30/2020 08:02:05
HR/EN/1685,11/30/2020 08:02:03
HR/EN/1685,11/30/2020 08:02:01
HR/EN/1685,11/30/2020 08:01:59
HR/EN/1437,11/30/2020 08:01:49
HR/EN/1437,11/30/2020 08:01:47
HR/EN/1437,11/30/2020 08:01:45
HR/EN/1218,11/30/2020 08:01:43
HR/EN/1218,11/30/2020 08:01:40
HR/EN/0534,11/30/2020 08:01:29
HR/EN/0534,11/30/2020 08:01:26
HR/EN/0977,11/30/2020 08:00:34
HR/EN/0977,11/30/2020 08:00:32
HR/EN/0977,11/30/2020 08:00:30
HR/EN/1480,11/30/2020 08:00:23
HR/EN/1014,11/30/2020 08:00:20
HR/EN/1014,11/30/2020 08:00:17
HR/EN/1480,11/30/2020 08:00:17
HR/EN/1014,11/30/2020 08:00:15
HR/EN/0197,11/30/2020 08:00:01
HR/EN/0197,11/30/2020 07:59:59
HR/EN/0977,11/30/2020 07:59:57
HR/EN/0977,11/30/2020 07:59:55
HR/EN/0977,11/30/2020 07:59:53
HR/EN/0197,11/30/2020 07:59:52
HR/EN/0977,11/30/2020 07:59:47
HR/EN/0977,11/30/2020 07:59:45
HR/EN/0977,11/30/2020 07:59:42
HR/EN/0614,11/30/2020 07:59:42
HR/EN/0614,11/30/2020 07:59:40
HR/EN/0977,11/30/2020 07:59:40
HR/EN/1215,11/30/2020 07:59:39
HR/EN/0280,11/30/2020 07:59:30
HR/EN/0280,11/30/2020 07:59:28
HR/EN/1727,11/30/2020 07:59:28
HR/EN/0280,11/30/2020 07:59:26
HR/EN/1731,11/30/2020 07:59:25
HR/EN/1731,11/30/2020 07:59:23
HR/EN/0280,11/30/2020 07:59:23
HR/EN/0323,11/30/2020 07:59:17
HR/EN/0323,11/30/2020 07:59:13
HR/EN/1699,11/30/2020 07:59:12
HR/EN/1699,11/30/2020 07:59:10
HR/EN/1709,11/30/2020 07:59:06
HR/EN/1709,11/30/2020 07:59:04
HR/EN/1727,11/30/2020 07:59:03
HR/EN/0056,11/30/2020 07:59:00
HR/EN/0056,11/30/2020 07:58:57
HR/EN/0056,11/30/2020 07:58:55
HR/EN/1115,11/30/2020 07:58:54
PUC63,11/30/2020 07:58:51
HR/EN/1282,11/30/2020 07:58:49
HR/EN/1122,11/30/2020 07:58:48
HR/EN/1282,11/30/2020 07:58:47
PUC63,11/30/2020 07:58:47
HR/EN/1122,11/30/2020 07:58:46
HR/EN/1682,11/30/2020 07:58:33
HR/EN/1115,11/30/2020 07:58:32
HR/EN/1682,11/30/2020 07:58:30
HR/EN/1115,11/30/2020 07:58:29
HR/EN/1682,11/30/2020 07:58:28
HR/EN/0612,11/30/2020 07:58:27
HR/EN/1601,11/30/2020 07:58:26
HR/EN/0612,11/30/2020 07:58:25
HR/EN/0157,11/30/2020 07:58:24
HR/EN/1601,11/30/2020 07:58:23
HR/EN/1601,11/30/2020 07:58:20
HR/EN/1753,11/30/2020 07:58:16
HR/EN/1753,11/30/2020 07:58:14
HR/EN/0105,11/30/2020 07:58:14
HR/EN/0105,11/30/2020 07:58:10
HR/EN/0105,11/30/2020 07:58:04
HR/EN/1598,11/30/2020 07:58:01
HR/EN/1598,11/30/2020 07:57:57
HR/EN/1058,11/30/2020 07:57:57
HR/EN/1058,11/30/2020 07:57:55
HR/EN/1598,11/30/2020 07:57:55
HR/EN/0105,11/30/2020 07:57:54
HR/EN/1147,11/30/2020 07:57:52
HR/EN/1147,11/30/2020 07:57:46
HR/EN/1293,11/30/2020 07:57:45
HR/EN/1293,11/30/2020 07:57:43
HR/EN/1293,11/30/2020 07:57:41
HR/EN/1634,11/30/2020 07:57:36
HR/EN/0739,11/30/2020 07:57:31
HR/EN/1634,11/30/2020 07:57:30
HR/EN/0739,11/30/2020 07:57:29
HR/EN/0581,11/30/2020 07:57:14
HR/EN/1647,11/30/2020 07:57:13
HR/EN/1647,11/30/2020 07:57:11
HR/EN/1647,11/30/2020 07:57:09
HR/EN/1647,11/30/2020 07:57:07
HR/EN/1510,11/30/2020 07:57:06
HR/EN/0581,11/30/2020 07:57:03
HR/EN/0232,11/30/2020 07:57:03
HR/EN/0232,11/30/2020 07:57:00
HR/EN/0581,11/30/2020 07:56:58
HR/EN/1723,11/30/2020 07:56:47
HR/EN/1696,11/30/2020 07:56:47
HR/EN/1696,11/30/2020 07:56:45
HR/EN/1723,11/30/2020 07:56:45
HR/EN/1723,11/30/2020 07:56:43
PUC69,11/30/2020 07:56:35
PUC69,11/30/2020 07:56:31
HR/EN/1216,11/30/2020 07:56:30
HR/EN/1216,11/30/2020 07:56:27
HR/EN/1720,11/30/2020 07:56:21
HR/EN/1720,11/30/2020 07:56:18
HR/EN/1718,11/30/2020 07:56:17
HR/EN/1718,11/30/2020 07:56:15
HR/EN/1720,11/30/2020 07:56:14
HR/EN/1718,11/30/2020 07:56:12
HR/EN/0002,11/30/2020 07:55:50
HR/EN/1514,11/30/2020 07:55:49
HR/EN/1514,11/30/2020 07:55:47
HR/EN/0002,11/30/2020 07:55:47
HR/EN/0002,11/30/2020 07:55:45
HR/EN/1736,11/30/2020 07:55:42
HR/EN/1703,11/30/2020 07:55:41
HR/EN/1736,11/30/2020 07:55:40
HR/EN/1703,11/30/2020 07:55:39
PUC65,11/30/2020 07:55:39
HR/EN/1736,11/30/2020 07:55:38
HR/EN/1613,11/30/2020 07:55:37
HR/EN/1703,11/30/2020 07:55:36
HR/EN/1703,11/30/2020 07:55:34
HR/EN/1613,11/30/2020 07:55:34
HR/EN/1736,11/30/2020 07:55:33
HR/EN/1613,11/30/2020 07:55:32
PUC65,11/30/2020 07:55:29
HR/EN/0510,11/30/2020 07:55:24
HR/EN/0510,11/30/2020 07:55:15
HR/EN/0510,11/30/2020 07:55:12
HR/EN/0510,11/30/2020 07:55:10
HR/EN/1592,11/30/2020 07:55:08
HR/EN/1592,11/30/2020 07:55:05
HR/EN/1432,11/30/2020 07:54:57
HR/EN/0510,11/30/2020 07:54:52
HR/EN/1432,11/30/2020 07:54:48
HR/EN/1432,11/30/2020 07:54:46
HR/EN/1241,11/30/2020 07:54:44
HR/EN/0616,11/30/2020 07:54:42
HR/EN/0616,11/30/2020 07:54:40
1679,11/30/2020 07:54:36
1679,11/30/2020 07:54:33
1679,11/30/2020 07:54:31
HR/EN/1253,11/30/2020 07:54:31
HR/EN/1509,11/30/2020 07:54:29
HR/EN/1253,11/30/2020 07:54:28
HR/EN/1509,11/30/2020 07:54:26
HR/EN/0616,11/30/2020 07:54:24
HR/EN/1509,11/30/2020 07:54:23
